original address,latitude,longitude
"1700 SW 7TH STREET, TOPEKA, KS",39.056598,-95.695986
"720 W CENTRAL ST, EL DORADO, KS",37.818256,-96.8583419
"1701 E 23RD AVENUE, HUTCHINSON, KS",38.0773088,-97.891826
"401 EAST SPRUCE, GARDEN CITY, KS",37.9688993,-100.8680359
"200 COMMODORE ST, PRATT, KS",37.6438097,-98.7293631
"3515 BROADWAY ST, GREAT BEND, KS",38.3662822,-98.7865073
"1323 NORTH A ST, WELLINGTON, KS",37.2782774,-97.3942214
"3901 RAINBOW BLVD, KANSAS CITY, KS",39.056184,-94.611683
"20375 W 151ST ST #303, OLATHE, KS",38.852791,-94.824127
"401 WOODLAND HILLS BLVD, FORT SCOTT, KS",37.8061577,-94.7105877
"315 WEST 15TH STREET, LIBERAL, KS",37.0542157,-100.9257837
"1102 ST MARY'S ROAD, JUNCTION CITY, KS",39.0141689,-96.8496665
"218 E PACK ST, MOUNDRIDGE, KS",38.205366,-97.517003
"1500 SW 10TH ST, TOPEKA, KS",39.053735,-95.694523
"801 NORTH 4TH STREET, BURLINGTON, KS",38.2015797,-95.7385537
"800 MEDICAL CENTER DR, NEWTON, KS",38.0241926,-97.3311716
"9100 W 74TH STREET, SHAWNEE MISSION, KS",38.9946773,-94.7117584
"1000 HOSPITAL DRIVE, MCPHERSON, KS",38.378569,-97.6710669
"2100 BAPTISTE DRIVE, PAOLA, KS",38.5694599,-94.8494059
"415 N MAIN STREET, ULYSSES, KS",37.5838563,-101.358023
"1902 SOUTH US HWY 59, PARSONS, KS",37.3210885,-95.2646156
"929 N ST FRANCIS ST, WICHITA, KS",37.7003366,-97.331759
"550 N HILLSIDE ST, WICHITA, KS",37.695559,-97.297855
"711 MARSHALL STREET, LEAVENWORTH, KS",39.307297,-94.918431
"325 MAINE ST, LAWRENCE, KS",38.9784804,-95.2477133
"1823 COLLEGE AVE, MANHATTAN, KS",39.2015915,-96.5994453
"1400 W 4TH ST, COFFEYVILLE, KS",37.0404319,-95.6383227
"8929 PARALLEL PARKWAY, KANSAS CITY, KS",39.126766,-94.7864309
"6401 PATTERSON PARKWAY, ARKANSAS CITY, KS",37.1327795,-97.038492
"445 N HILLTOP, ELKHART, KS",37.0025399,-101.9047492
"3001 AVENUE A, DODGE CITY, KS",37.785367,-100.0149203
"10500 QUIVIRA ROAD, OVERLAND PARK, KS",38.9376333,-94.7263007
"5721 WEST 119TH STREET, OVERLAND PARK, KS",38.9104675,-94.65205
"2770 N WEBB ROAD, WICHITA, KS",37.733098,-97.225178
"12300 METCALF AVENUE, OVERLAND PARK, KS",38.903555,-94.669659
"3601 NORTH WEBB ROAD, WICHITA, KS",37.7499538,-97.2265197
"401 SOUTH SANTA FE AVENUE, SALINA, KS",38.833833,-97.608536
"3651 COLLEGE BLVD, LEAWOOD, KS",38.9275021,-94.6270076
"1829 COLLEGE AVENUE, MANHATTAN, KS",39.2028876,-96.5982874
"514 CLEVELAND STREET, GREAT BEND, KS",38.3558463,-98.791529
"2610 N WOODLAWN, WICHITA, KS",37.7300252,-97.2623289
"4901 COLLEGE BLVD, LEAWOOD, KS",38.926964,-94.6435319
"10720 NALL AVENUE, OVERLAND PARK, KS",38.93265,-94.6510009
"3333 NORTH WEBB ROAD, WICHITA, KS",37.743694,-97.227616
"1124 WEST 21ST STREET, ANDOVER, KS",37.724364,-97.147432
"1818 EAST 23RD AVENUE, HUTCHINSON, KS",38.0802,-97.8887
"14800 WEST ST TERESA, WICHITA, KS",37.7256354,-97.5140278
"85 NORTH GRAND AVENUE, FORT THOMAS, KY",39.078155,-84.4669459
"240 HOSPITAL ROAD, WHITESBURG, KY",37.1148054,-82.8106386
"440 HOPKINSVILLE STREET, GREENVILLE, KY",37.1964335,-87.1900866
"5000 KENTUCKY RTE 321, PRESTONSBURG, KY",37.7294325,-82.7671575
"2201 LEXINGTON AVENUE, ASHLAND, KY",38.4702067,-82.6349791
"ONE SAINT JOSEPH DRIVE, LEXINGTON, KY",38.0313917,-84.5219296
"1001 SAINT JOSEPH LANE, LONDON, KY",37.1178379,-84.1091044
"913 NORTH DIXIE AVENUE, ELIZABETHTOWN, KY",37.7131828,-85.876779
"250 PARK STREET, BOWLING GREEN, KY",36.9964099,-86.430058
"727 HOSPITAL DRIVE, SHELBYVILLE, KY",38.209599,-85.235978
"1301 NORTH RACE STREET, GLASGOW, KY",37.0107887,-85.9034151
"222 MEDICAL CIRCLE, MOREHEAD, KY",38.1839705,-83.4326841
"989 MEDICAL PARK DRIVE, MAYSVILLE, KY",38.63961,-83.8081973
"3600 WEST CUMBERLAND AVENUE, MIDDLESBORO, KY",36.6061506,-83.7402416
"850 RIVERVIEW AVENUE, PINEVILLE, KY",36.7631946,-83.7080005
"320 LORETTO ROAD, LEBANON, KY",37.5705976,-85.2607147
"4305 NEW SHEPHERDSVILLE ROAD, BARDSTOWN, KY",37.861878,-85.523221
"803 POPLAR STREET, MURRAY, KY",36.6079783,-88.3095655
"100 MEDICAL CENTER DRIVE, HAZARD, KY",37.2772914,-83.2280154
"401 EAST 20TH STREET, COVINGTON, KY",39.0670428,-84.4994637
"1000 SAINT CHRISTOPHER DRIVE, ASHLAND, KY",38.507836,-82.6951397
"811 EAST PARRISH AVENUE, OWENSBORO, KY",37.7651793,-87.1019653
"200 ABRAHAM FLEXNER WAY, LOUISVILLE, KY",38.2492717,-85.7508071
"210 MARIE LANGDON DRIVE, MANCHESTER, KY",37.162177,-83.7613713
"911 BYPASS ROAD, PIKEVILLE, KY",37.4726445,-82.5260453
"4900 HOUSTON ROAD, FLORENCE, KY",39.0145157,-84.637816
"9 LINVILLE DRIVE, PARIS, KY",38.2224912,-84.2381591
"217 SOUTH THIRD STREET, DANVILLE, KY",37.6438074,-84.7725466
"801 EASTERN BYPASS, RICHMOND, KY",37.7310655,-84.2923804
"81 BALL PARK ROAD, HARLAN, KY",36.8100081,-83.3148586
"320 WEST 18TH STREET, HOPKINSVILLE, KY",36.8603376,-87.4952808
"55 FOUNDATION DRIVE, FLEMINGSBURG, KY",38.4222995,-83.7338076
"1305 N ELM ST, HENDERSON, KY",37.8538248,-87.5812986
"225 FALCON DRIVE, MOUNT STERLING, KY",38.0768286,-83.9476061
"1625 NASHVILLE STREET, RUSSELLVILLE, KY",36.8146459,-86.8822
"HOSPITAL ADMINISTRATION, LEXINGTON, KY",38.0405837,-84.5037164
"260 HOSPITAL DRIVE, SOUTH WILLIAMSO, KY",37.6760369,-82.2972116
"910 WALLACE AVENUE, LEITCHFIELD, KY",37.4730976,-86.2868119
"625 JAMES S TRIMBLE BOULEVARD, P O BOX 1848, PAINTSVILLE, KY",37.8145533,-82.8110197
"1210 KY HWY 36 E, CYNTHIANA, KY",38.3867825,-84.2796236
"ONE TRILLIUM WAY, CORBIN, KY",36.9221153,-84.1141927
"1700 OLD LEBANON ROAD, CAMPBELLSVILLE, KY",37.3658298,-85.3391713
"200 EAST CHESTNUT STREET, LOUISVILLE, KY",38.2480567,-85.7512535
"1107 WEST LEXINGTON AVENUE, WINCHESTER, KY",38.0000342,-84.1966733
"900 HOSPITAL DRIVE, MADISONVILLE, KY",37.3395919,-87.4898762
"520 WEST GUM STREET, MARION, KY",37.3292961,-88.0888423
"1140 LEXINGTON ROAD, GEORGETOWN, KY",38.1866675,-84.5625354
"1530 LONE OAK ROAD, PADUCAH, KY",37.0533847,-88.6470958
"1740 NICHOLASVILLE ROAD, LEXINGTON, KY",38.018488,-84.512364
"2501 KENTUCKY AVENUE, PADUCAH, KY",37.0732662,-88.625869
"529 CAPP HARLAN ROAD, TOMPKINSVILLE, KY",36.7000561,-85.6786234
"723 BURKESVILLE ROAD, ALBANY, KY",36.6965936,-85.1372647
"145 NEWCOMB AVENUE, P O BOX 1310, MOUNT VERNON, KY",37.3576211,-84.3360465
"1099 MEDICAL CENTER CIRCLE, MAYFIELD, KY",36.757509,-88.6512883
"2000 HOLIDAY LANE, FULTON, KY",36.5187391,-88.8915223
"1801 ASHLEY CIRCLE, BOWLING GREEN, KY",36.966953,-86.4368277
"299 KINGS DAUGHTERS DRIVE, FRANKFORT, KY",38.1643126,-84.9029393
"2485 HIGHWAY 644 PO BOX 769, LOUISA, KY",38.0854062,-82.5986363
"4000 KRESGE WAY, LOUISVILLE, KY",38.2385447,-85.6405711
"305 LANGDON STREET, P O BOX 620, SOMERSET, KY",37.0872422,-84.6182848
"1025 NEW MOODY LANE, LA GRANGE, KY",38.3963506,-85.3732379
"540 JETT DRIVE, JACKSON, KY",37.5616583,-83.3720197
"530 SOUTH JACKSON STREET, LOUISVILLE, KY",38.2484527,-85.7450218
"150 NORTH EAGLE CREEK DRIVE, LEXINGTON, KY",37.999443,-84.439407
"901 WESTLAKE DRIVE, PO BOX 1269, COLUMBIA, KY",37.0941207,-85.2935855
"433 PLAZA ST, BOGALUSA, LA",30.779137,-89.8679506
"1214 COOLIDGE AVENUE, LAFAYETTE, LA",30.2022685,-92.0190618
"600 NORTH LEWIS STREET, NEW IBERIA, LA",29.993893,-91.809966
"602 N ACADIA ROAD, THIBODAUX, LA",29.7795367,-90.8057103
"2021 PERDIDO ST  4FLOOR, NEW ORLEANS, LA",29.9564456,-90.0852438
"2390 WEST CONGRESS, LAFAYETTE, LA",30.217096,-92.046423
"501 KEYSER AVE, NATCHITOCHES, LA",31.7534686,-93.0791055
"8166 MAIN STREET, HOUMA, LA",29.5985121,-90.713972
"4864 JACKSON STREET, MONROE, LA",32.4509662,-92.1054483
"701 EAST CYPRESS STREET, SULPHUR, LA",30.229815,-93.368672
"1125 MARGUERITE STREET, MORGAN CITY, LA",29.7069639,-91.2010639
"15790 PAUL VEGA MD DRIVE, HAMMOND, LA",30.4681341,-90.4581391
"539 EAST PRUDHOMME STREET, OPELOUSAS, LA",30.5435362,-92.0760793
"3330 MASONIC DRIVE, ALEXANDRIA, LA",31.2825831,-92.4606007
"6300 MAIN STREET, ZACHARY, LA",30.6500121,-91.1382075
"801 POINCIANA AVENUE, MAMOU, LA",30.6410799,-92.418416
"211 4TH STREET, ALEXANDRIA, LA",31.3145137,-92.4499708
"524 DR MICHAEL DEBAKEY STREET, LAKE CHARLES, LA",30.2156665,-93.2271745
"118 N HOSPITAL DR, ABBEVILLE, LA",29.9721599,-92.1069994
"1516 JEFFERSON HWY, NEW ORLEANS, LA",30.018746,-90.194521
"5360 WEST CREOLE HIGHWAY, CAMERON, LA",29.8158908,-93.1271723
"1101 MEDICAL CENTER BLVD, MARRERO, LA",29.8934011,-90.0960414
"1001 GAUSE BLVD, SLIDELL, LA",30.2845611,-89.7703771
"ONE ST MARY PLACE, SHREVEPORT, LA",32.494396,-93.750158
"1305 CROWLEY RAYNE HIGHWAY, CROWLEY, LA",30.2276195,-92.3625287
"1202 S TYLER STREET, COVINGTON, LA",30.468666,-90.112846
"1401 FOUCHER STREET, NEW ORLEANS, LA",29.925647,-90.092282
"600 S PINE STREET, DERIDDER, LA",30.8418914,-93.2890569
"1634 ELTON ROAD, JENNINGS, LA",30.238541,-92.6634223
"2315 E MAIN STREET, NEW IBERIA, LA",29.988155,-91.784713
"1701 OAK PARK BLVD, LAKE CHARLES, LA",30.204576,-93.197737
"5000 HENNESSY BLVD, BATON ROUGE, LA",30.40118,-91.111603
"3600 FLORIDA STREET, BATON ROUGE, LA",30.4501486,-91.1527279
"1057 PAUL MAILLARD ROAD, LULING, LA",29.9258068,-90.3706827
"522 ROSS STREET, OAK GROVE, LA",32.867853,-91.3832208
"401 EAST VAUGHN AVENUE, RUSTON, LA",32.5154378,-92.6334349
"2001 DOCTORS DRIVE, SPRINGHILL, LA",33.010286,-93.44389
"301 W BOUNDARY STREET, WINNFIELD, LA",31.9249972,-92.6450615
"1541 KINGS HIGHWAY, SHREVEPORT, LA",32.4817658,-93.7626359
"4231 HIGHWAY 1192, MARKSVILLE, LA",31.1434403,-92.0645281
"4801 AMBASSADOR CAFFERY PARKWAY, LAFAYETTE, LA",30.150517,-92.036983
"130 N HOSPITAL DR, OAKDALE, LA",30.815684,-92.644548
"2600 GREENWOOD ROAD, SHREVEPORT, LA",32.4839325,-93.7788434
"620 EAST COLLEGE STREET, HOMER, LA",32.7939062,-93.0624534
"323 W WALNUT, BASTROP, LA",32.7754367,-91.9173579
"207 JEFFERSON STREET, MANSFIELD, LA",32.0359329,-93.709104
"5825 AIRLINE HIGHWAY, BATON ROUGE, LA",30.5033048,-91.1319223
"309 JACKSON STREET, MONROE, LA",32.4986364,-92.1137617
"108 6TH AVENUE, KINDER, LA",30.4915397,-92.8510021
"2700 NAPOLEON AVENUE, NEW ORLEANS, LA",29.9371762,-90.1032882
"2106 LOOP ROAD, WINNSBORO, LA",32.1582395,-91.7051983
"NO 1 MEDICAL PLAZA, MINDEN, LA",32.6169979,-93.2856624
"187 NINTH ST/HWY 84 WEST, JENA, LA",31.6832271,-92.1337448
"4200 HOUMA BLVD, METAIRIE, LA",30.014377,-90.1815495
"254 HIGHWAY 3048, RAYVILLE, LA",32.4696079,-91.7505765
"503 MCMILLAN ROAD, WEST MONROE, LA",32.5133611,-92.1573349
"1000 WALTERS STREET, LAKE CHARLES, LA",30.182293,-93.207082
"1020 FERTITTA BLVD, LEESVILLE, LA",31.1386079,-93.2689173
"800 E MAIN, VILLE PLATTE, LA",30.6849446,-92.2660099
"500 RUE DE SANTE, LAPLACE, LA",30.073314,-90.516021
"1415 TULANE AVE, NEW ORLEANS, LA",29.9557,-90.075873
"95 EAST FAIRWAY CENTER DRIVE, COVINGTON, LA",30.4754702,-90.1009108
"1978 INDUSTRIAL BLVD, HOUMA, LA",29.5715468,-90.6897303
"7939 U S HWY 165 SOUTH, COLUMBIA, LA",32.0607584,-92.099172
"411 MAIN STREET, COLUMBIA, LA",32.1042908,-92.0760183
"4200 NELSON ROAD, LAKE CHARLES, LA",30.18133,-93.249927
"17000 MEDICAL CENTER DR, BATON ROUGE, LA",30.4397327,-91.0072696
"100 MEDICAL CENTER DRIVE, SLIDELL, LA",30.2868127,-89.7429515
"2810 AMBASSADOR CAFFERY PARKWAY, LAFAYETTE, LA",30.198204,-92.077476
"336 NORTH HOOD STREET, LAKE PROVIDENCE, LA",32.8074343,-91.1712755
"240 HIGHLAND DRIVE, MANY, LA",31.5603823,-93.4713439
"2400 HOSPITAL DR, BOSSIER CITY, LA",32.5576128,-93.7187404
"218 CORPORATE DRIVE, HOUMA, LA",29.5990422,-90.747672
"1125 WEST HIGHWAY 30, GONZALES, LA",30.209183,-90.9321499
"2408 BROADMOOR BLVD, MONROE, LA",32.5360089,-92.1014997
"312 GRAMMONT ST SUITE 101, MONROE, LA",32.5011132,-92.1152975
"64030 HIGHWAY 434, LACOMBE, LA",30.354368,-89.919175
"1118 FARMERVILLE STREET, RUSTON, LA",32.5175002,-92.6308317
"1101 KALISTE SALOOM RD, LAFAYETTE, LA",30.1758615,-92.0276191
"1105 KALISTE SALOOM ROAD, LAFAYETTE, LA",30.173161,-92.026973
"10105 PARK ROW CIRCLE, BATON ROUGE, LA",30.380351,-91.0943965
"67252 INDUSTRY LANE, COVINGTON, LA",30.407173,-90.08374
"1700 W LINDBERG DRIVE, SLIDELL, LA",30.273324,-89.755695
"7855 HOWELL PLACE BLVD, BATON ROUGE, LA",30.4582829,-91.1403196
"180 WEST ESPLANADE AVENUE, KENNER, LA",30.0229541,-90.2712856
"1500 LINE AVENUE, SHREVEPORT, LA",32.4981324,-93.7460669
"815 SOUTH 10TH STREET, LEESVILLE, LA",31.1351877,-93.2693192
"651 NORTH BOLTON AVE, ALEXANDRIA, LA",31.313914,-92.4678969
"42570 SOUTH AIRPORT RD, HAMMOND, LA",30.4941173,-90.4150946
"360 BROADWAY, BANGOR, ME",44.814708,-68.771453
"35 MILES STREET, DAMARISCOTTA, ME",44.0261132,-69.5281141
"144 STATE STREET, PORTLAND, ME",43.651587,-70.264821
"22 BRAMHALL ST, PORTLAND, ME",43.6532533,-70.2753332
"140 ACADEMY ST - PO BOX 151, PRESQUE ISLE, ME",46.673603,-67.998761
"1 MEDICAL CENTER DRIVE, BIDDEFORD, ME",43.4784025,-70.4922127
"15 HOSPITAL DR, YORK, ME",43.143652,-70.6505739
"123 MEDICAL CENTER DRIVE, BRUNSWICK, ME",43.907508,-69.8918567
"300 MAIN STREET, LEWISTON, ME",44.1010692,-70.2143215
"329 MAIN ST, BRUNSWICK, ME",44.0181959,-69.9268008
"163 VAN BUREN RD, SUITE 1, CARIBOU, ME",46.879307,-68.003565
"181 MAIN STREET, NORWAY, ME",44.209866,-70.532275
"489 STATE ST, PO BOX 404, BANGOR, ME",44.8100356,-68.7494303
"CAMPUS AVENUE - PO BOX 291, LEWISTON, ME",44.1027623,-70.2009262
"111 FRANKLIN HEALTH COMMONS, FARMINGTON, ME",44.62655,-70.162092
"6 E CHESTNUT ST, AUGUSTA, ME",44.313375,-69.7679635
"25 JUNE ST, SANFORD, ME",43.4470577,-70.7667918
"200 KENNEDY MEMORIAL DRIVE, WATERVILLE, ME",44.542902,-69.6627438
"50 UNION ST, ELLSWORTH, ME",44.546983,-68.416551
"194 E MAIN STREET, FORT KENT, ME",47.2682721,-68.5914048
"6 GLEN COVE DRIVE, ROCKPORT, ME",44.1443578,-69.0857702
"11116 MEDICAL CAMPUS ROAD, HAGERSTOWN, MD",39.6218292,-77.6821861
"22 S GREENE ST, BALTIMORE, MD",39.2881658,-76.6243752
"3001 HOSPITAL DRIVE, CHEVERLY, MD",38.9308974,-76.9216079
"1500 FOREST GLEN ROAD, SILVER SPRING, MD",39.015784,-77.0359073
"400 WEST SEVENTH ST, FREDERICK, MD",39.4236581,-77.4138595
"501 S UNION AVE, HAVRE DE GRACE, MD",39.5434514,-76.0915346
"7601 OSLER DRIVE, TOWSON, MD",39.388135,-76.6106779
"301 ST PAUL PLACE, BALTIMORE, MD",39.2923811,-76.6135204
"600 NORTH  WOLFE STREET, BALTIMORE, MD",39.296883,-76.592417
"WILKENS & CATON AVENUES, BALTIMORE, MD",39.273517,-76.672186
"2401 WEST BELVEDERE AVE, BALTIMORE, MD",39.352624,-76.661965
"2000 W BALTIMORE STREET, BALTIMORE, MD",39.2883319,-76.64912
"9000 FRANKLIN SQUARE DR, BALTIMORE, MD",39.351688,-76.479193
"7600 CARROLL AVE, TAKOMA PARK, MD",38.985548,-77.002028
"251 N FOURTH ST, OAKLAND, MD",39.413393,-79.401033
"18101 PRINCE PHILIP DRIVE, OLNEY, MD",39.154015,-77.054306
"100 E CARROLL AVE, SALISBURY, MD",38.3624751,-75.597985
"8600 OLD GEORGETOWN RD, BETHESDA, MD",38.9974266,-77.1104762
"2001 MEDICAL PARKWAY, ANNAPOLIS, MD",38.990144,-76.533979
"201 E UNIVERSITY PKY, BALTIMORE, MD",39.329296,-76.614321
"12500 WILLOWBROOK ROAD, CUMBERLAND, MD",39.647257,-78.7315539
"PO BOX 527, LEONARDTOWN, MD",38.291238,-76.6357942
"4940 EASTERN AVENUE, BALTIMORE, MD",39.2910032,-76.5462343
"100 BROWN ST, CHESTERTOWN, MD",39.21837,-76.064499
"106 BOW STREET, ELKTON, MD",39.608588,-75.832008
"200 MEMORIAL AVE, WESTMINSTER, MD",39.5580799,-76.991075
"3001 S HANOVER STREET, BALTIMORE, MD",39.251885,-76.613987
"5 GARRETT AVENUE, LA PLATA, MD",38.5290464,-76.9706771
"219 S WASHINGTON ST, EASTON, MD",38.769702,-76.076971
"827 LINDEN AVE, BALTIMORE, MD",39.2999399,-76.6213801
"100 HOSPITAL ROAD, PRINCE FREDERIC, MD",38.559629,-76.59455
"5401 OLD COURT RD, RANDALLSTOWN, MD",39.358517,-76.782082
"301 HOSPITAL DR, GLEN BURNIE, MD",39.137323,-76.622279
"6701 NORTH  CHARLES STREET, BALTIMORE, MD",39.389905,-76.6220869
"201 HALL HIGHWAY, CRISFIELD, MD",37.9971729,-75.852394
"5755 CEDAR LANE, COLUMBIA, MD",39.212732,-76.885256
"500 UPPER CHESAPEAKE DRIVE, BEL AIR, MD",39.5186973,-76.3468788
"8118 GOOD LUCK ROAD, LANHAM, MD",38.982289,-76.865255
"7503 SURRATTS RD, CLINTON, MD",38.748266,-76.875902
"7300 VAN DUSEN ROAD, LAUREL, MD",39.0869021,-76.8816332
"5601 LOCH RAVEN BLVD, BALTIMORE, MD",39.3596203,-76.5885128
"9901 MEDICAL CTR DR, ROCKVILLE, MD",39.0979571,-77.1979934
"2200 KERNAN DRIVE, BALTIMORE, MD",39.3143646,-76.7085178
"11711 LIVINGSTON ROAD, FORT WASHINGTON, MD",38.728175,-76.992137
"9733 HEALTHWAY DRIVE, BERLIN, MD",38.338757,-75.211279
"60 HOSPITAL ROAD, LEOMINSTER, MA",42.5411264,-71.7612017
"330 MOUNT AUBURN STREET, CAMBRIDGE, MA",42.374414,-71.133776
"211 PARK STREET, ATTLEBORO, MA",41.9422703,-71.2736687
"ONE GENERAL STREET, LAWRENCE, MA",42.7091217,-71.1487734
"1493 CAMBRIDGE STREET, CAMBRIDGE, MA",42.3745055,-71.1041772
"88 LEWIS BAY ROAD, HYANNIS, MA",41.6529786,-70.2748449
"30 LOCUST STREET, NORTHAMPTON, MA",42.3318547,-72.6542213
"164 HIGH STREET, GREENFIELD, MA",42.59584,-72.5925479
"2100 DORCHESTER AVENUE, BOSTON, MA",42.2787211,-71.0662469
"100 SOUTH STREET, SOUTHBRIDGE, MA",42.0770761,-72.0429811
"795 MIDDLE STREET, FALL RIVER, MA",41.692171,-71.164744
"575 BEECH STREET, HOLYOKE, MA",42.200384,-72.627625
"25 HIGHLAND AVENUE, NEWBURYPORT, MA",42.814764,-70.890682
"40 WRIGHT STREET, PALMER, MA",42.1684929,-72.3413014
"1 BOSTON MEDICAL CENTER PLACE, BOSTON, MA",42.334852,-71.0737344
"85 HERRICK STREET, BEVERLY, MA",42.564067,-70.875431
"81 HIGHLAND AVENUE, SALEM, MA",42.510776,-70.907117
"736 CAMBRIDGE STREET, BRIGHTON, MA",42.3489582,-71.1476809
"725 NORTH STREET, PITTSFIELD, MA",42.459655,-73.2493439
"157 UNION STREET, MARLBOROUGH, MA",42.3537454,-71.5548519
"85 SOUTH STREET, WARE, MA",42.2533355,-72.2412081
"71 HOSPITAL AVENUE, NORTH ADAMS, MA",42.7058898,-73.108404
"680 CENTER STREET, BROCKTON, MA",42.0359681,-71.0979225
"201 HIGHLAND STREET, CLINTON, MA",42.4268166,-71.6927529
"275 SANDWICH STREET, PLYMOUTH, MA",41.9444532,-70.6451137
"107 LINCOLN STREET, WORCESTER, MA",42.276322,-71.794607
"295 VARNUM AVENUE, LOWELL, MA",42.6463608,-71.3411804
"115 WEST SILVER STREET, WESTFIELD, MA",42.11807,-72.7592109
"271 CAREW STREET, SPRINGFIELD, MA",42.114492,-72.595017
"114 WHITWELL STREET, QUINCY, MA",42.2510475,-71.0141122
"585 LEBANON STREET, MELROSE, MA",42.4604853,-71.0620334
"55 FRUIT STREET, BOSTON, MA",42.3622666,-71.0694056
"88 WASHINGTON STREET, TAUNTON, MA",41.9045632,-71.0956189
"363 HIGHLAND AVENUE, FALL RIVER, MA",41.70928,-71.145191
"759 CHESTNUT STREET, SPRINGFIELD, MA",42.1207655,-72.6052475
"70 EAST STREET, METHUEN, MA",42.728461,-71.168301
"1 HOSPITAL DRIVE, LOWELL, MA",42.6452869,-71.3005154
"148 CHESTNUT STREET, NEEDHAM, MA",42.2770825,-71.2373947
"OLD ROAD TO 9 ACRE CORNER, W CONCORD, MA",42.450907,-71.37844
"330 BROOKLINE AVENUE, BOSTON, MA",42.339726,-71.104888
"125 PARKER HILL AVENUE, BOSTON, MA",42.3291899,-71.106257
"14 PROSPECT STREET, MILFORD, MA",42.1323923,-71.5281697
"242 GREEN STREET, GARDNER, MA",42.586599,-71.98678
"200 GROTON ROAD, AYER, MA",42.5787965,-71.5709385
"55 FOGG ROAD, SOUTH WEYMOUTH, MA",42.175581,-70.954235
"2014 WASHINGTON STREET, NEWTON, MA",42.3304567,-71.2467241
"41 HIGHLAND AVENUE, WINCHESTER, MA",42.465813,-71.122098
"199 REEDSDALE ROAD, MILTON, MA",42.2523181,-71.075153
"75 FRANCIS STREET, BOSTON, MA",42.3360028,-71.1070437
"235 NORTH PEARL STREET, BROCKTON, MA",42.0986446,-71.0660666
"800 WASHINGTON STREET, BOSTON, MA",42.349512,-71.063308
"1153 CENTRE STREET, BOSTON, MA",42.3015634,-71.128149
"800 WASHINGTON STREET, NORWOOD, MA",42.1886908,-71.2019685
"67 & 100 TER HEUN DRIVE, FALMOUTH, MA",41.56412,-70.6219969
"55 LAKE AVENUE NORTH, WORCESTER, MA",42.2771987,-71.7592181
"41 & 45 MALL ROAD, BURLINGTON, MA",42.485847,-71.206858
"140 LINCOLN AVENUE, HAVERHILL, MA",42.7625626,-71.0450701
"115 LINCOLN STREET, FRAMINGHAM, MA",42.283851,-71.4189621
"123 SUMMER STREET, WORCESTER, MA",42.2656611,-71.7969882
"57 PROSPECT STREET, NANTUCKET, MA",41.275084,-70.101002
"36475 FIVE MILE ROAD, LIVONIA, MI",42.394664,-83.405374
"8333 FELCH ST, ZEELAND, MI",42.821572,-85.987425
"1500 E SHERMAN BOULEVARD, MUSKEGON, MI",43.2058829,-86.2083907
"818 RIVERSIDE AVENUE, ADRIAN, MI",41.9131311,-84.0496579
"461 W HURON ST, PONTIAC, MI",42.633467,-83.309247
"701 S HEALTH PARKWAY, THREE RIVERS, MI",41.9339341,-85.6470467
"601 JOHN STREET, KALAMAZOO, MI",42.2855143,-85.5804185
"16001 W NINE MILE RD, SOUTHFIELD, MI",42.457409,-83.205134
"18101 OAKWOOD BLVD, DEARBORN, MI",42.2907743,-83.2150364
"1234 NAPIER AVENUE, ST JOSEPH, MI",42.089545,-86.477809
"274 E CHICAGO ST, COLDWATER, MI",41.9381529,-84.9893546
"6071 W OUTER DRIVE, DETROIT, MI",42.4191069,-83.182279
"44405 WOODWARD AVE, PONTIAC, MI",42.6142543,-83.2760239
"300 E WARWICK DR, ALMA, MI",43.3917366,-84.6614009
"2601 ELECTRIC AVENUE, PORT HURON, MI",42.9557517,-82.432057
"615 S BOWER STREET, GREENVILLE, MI",43.1755433,-85.2687905
"1501 W CHISHOLM ST, ALPENA, MI",45.0776676,-83.4515817
"168 S HOWELL STREET, HILLSDALE, MI",41.9118028,-84.6329427
"100 MICHIGAN ST NE, GRAND RAPIDS, MI",42.9688134,-85.6664886
"1009 W GREEN ST, HASTINGS, MI",42.6430267,-85.3070592
"1900 COLUMBUS AVE, BAY CITY, MI",43.5894086,-83.8690797
"1500 E MEDICAL CENTER DRIVE, SPC 5474, ANN ARBOR, MI",42.2825887,-83.7267076
"15855 NINETEEN MILE RD, CLINTON TOWNSHI, MI",42.6149,-82.9606
"2799 W GRAND BLVD, DETROIT, MI",42.367618,-83.084609
"420 W MAGNETIC, MARQUETTE, MI",46.5536139,-87.3991163
"1721 S STEPHENSON AVE, IRON MOUNTAIN, MI",45.8094107,-88.0442222
"1100 E MICHIGAN AVE, GRAYLING, MI",44.6675499,-84.7079562
"200 JEFFERSON AVENUE SE, GRAND RAPIDS, MI",42.958568,-85.662899
"1700 CLINTON STREET, MUSKEGON, MI",43.2216933,-86.242828
"620 BYRON RD, HOWELL, MI",42.6150481,-83.9392372
"1447 N HARRISON, SAGINAW, MI",43.4285684,-83.9555576
"602 MICHIGAN AVE, HOLLAND, MI",42.774867,-86.113778
"300 NORTH AVENUE, BATTLE CREEK, MI",42.3311137,-85.1781731
"800 S WASHINGTON AVENU, SAGINAW, MI",43.4261165,-83.9418525
"400 MEDICAL PARK DR, WATERVLIET, MI",42.1858773,-86.2488492
"1221 SOUTH DRIVE, MOUNT PLEASANT, MI",43.5993477,-84.7609728
